"index","profile.id","chromosome","min","max","annotation"
"2813","561","3",0,91000000,"normal"
"2814","553","3",0,91000000,"normal"
"2815","84","3",0,91000000,"normal"
"2816","180","3",0,91000000,"normal"
"2817","52","3",0,91000000,"normal"
"2818","388","3",0,91000000,"normal"
"2819","185","3",0,91000000,"normal"
"2820","224","3",0,91000000,"normal"
"2821","487","3",0,91000000,"normal"
"2822","493","3",0,91000000,"normal"
"2823","547","3",0,91000000,"normal"
"2824","294","3",0,91000000,"normal"
"2825","394","3",0,91000000,"normal"
"2826","375","3",0,91000000,"breakpoint"
"2827","380","3",0,91000000,"normal"
"2828","548","3",0,91000000,"normal"
"2829","297","3",0,91000000,"normal"
"2830","588","3",0,91000000,"normal"
"2831","410","3",0,91000000,"normal"
"2832","227","3",0,91000000,"normal"
"2833","192","3",0,91000000,"normal"
"2834","362","3",0,91000000,"normal"
"2835","317","3",0,91000000,"normal"
"2836","351","3",0,91000000,"normal"
"2837","60","3",0,91000000,"normal"
"2838","349","3",0,91000000,"normal"
"2839","420","3",0,91000000,"normal"
"2840","17","3",0,91000000,"normal"
"2841","89","3",0,91000000,"normal"
"2842","546","3",0,91000000,"normal"
"2843","544","3",0,91000000,"normal"
"2844","183","3",0,91000000,"normal"
"2845","522","3",0,91000000,"breakpoint"
"2846","545","3",0,91000000,"normal"
"2847","254","3",0,91000000,"normal"
"2848","412","3",0,91000000,"normal"
"2849","190","3",0,91000000,"breakpoint"
"2850","513","3",0,91000000,"normal"
"2851","385","3",0,91000000,"normal"
"2852","309","3",0,91000000,"normal"
"2853","475","3",0,91000000,"normal"
"2854","491","3",0,91000000,"normal"
"2855","86","3",0,91000000,"normal"
"2856","83","3",0,91000000,"normal"
"2857","110","3",0,91000000,"normal"
"2858","146","3",0,91000000,"normal"
"2859","82","3",0,91000000,"normal"
"2860","65","3",0,91000000,"normal"
"2861","76","3",0,91000000,"normal"
"2862","184","3",0,91000000,"normal"
"2863","151","3",0,91000000,"normal"
"2864","116","3",0,91000000,"normal"
"2865","73","3",0,91000000,"normal"
"2866","384","3",0,91000000,"normal"
"2867","58","3",0,91000000,"normal"
"2868","211","3",0,91000000,"breakpoint"
"2869","128","3",0,91000000,"breakpoint"
"2870","215","3",0,91000000,"normal"
"2871","46","3",0,91000000,"breakpoint"
"2872","150","3",0,91000000,"normal"
"2873","150","4",0,50400000,"normal"
"2874","211","4",0,50400000,"normal"
"2875","128","4",0,50400000,"normal"
"2876","235","4",0,50400000,"normal"
"2877","46","4",0,50400000,"breakpoint"
"2878","400","4",0,50400000,"breakpoint"
"2879","147","4",0,50400000,"normal"
"2880","215","4",0,50400000,"breakpoint"
"2881","282","4",0,50400000,"normal"
"2882","488","4",0,50400000,"normal"
"2883","50","4",0,50400000,"normal"
"2884","145","4",0,50400000,"breakpoint"
"2885","300","4",0,50400000,"normal"
"2886","305","4",0,50400000,"normal"
"2887","92","4",0,50400000,"normal"
"2888","267","4",0,50400000,"normal"
"2889","379","4",0,50400000,"normal"
"2890","290","4",0,50400000,"normal"
"2891","291","4",0,50400000,"normal"
"2892","304","4",0,50400000,"normal"
"2893","299","4",0,50400000,"normal"
"2894","10","4",0,50400000,"normal"
"2895","24","4",0,50400000,"normal"
"2896","100","4",0,50400000,"normal"
"2897","366","4",0,50400000,"normal"
"2898","199","4",0,50400000,"normal"
"2899","369","4",0,50400000,"normal"
"2900","219","4",0,50400000,"normal"
"2901","238","4",0,50400000,"normal"
"2902","198","4",0,50400000,"normal"
"2903","208","4",0,50400000,"normal"
"2904","301","4",0,50400000,"normal"
"2905","436","4",0,50400000,"normal"
"2906","210","4",0,50400000,"normal"
"2907","117","4",0,50400000,"normal"
"2908","214","4",0,50400000,"normal"
"2909","133","4",0,50400000,"normal"
"2910","15","4",0,50400000,"normal"
"2911","330","4",0,50400000,"normal"
"2912","274","4",0,50400000,"normal"
"2913","289","4",0,50400000,"normal"
"2914","101","4",0,50400000,"normal"
"2915","332","4",0,50400000,"normal"
"2916","14","4",0,50400000,"normal"
"2917","249","4",0,50400000,"normal"
"2918","232","4",0,50400000,"normal"
"2919","323","4",0,50400000,"normal"
"2920","277","4",0,50400000,"normal"
"2921","106","4",0,50400000,"normal"
"2922","12","4",0,50400000,"normal"
"2923","189","4",0,50400000,"normal"
"2924","113","4",0,50400000,"breakpoint"
"2925","57","4",0,50400000,"normal"
"2926","18","4",0,50400000,"breakpoint"
"2927","66","4",0,50400000,"normal"
"2928","204","4",0,50400000,"normal"
"2929","314","4",0,50400000,"normal"
"2930","44","4",0,50400000,"normal"
"2931","5","4",0,50400000,"normal"
"2932","112","4",0,50400000,"normal"
"2933","8","4",0,50400000,"normal"
"2934","81","4",0,50400000,"normal"
"2935","121","4",0,50400000,"normal"
"2936","270","4",0,50400000,"normal"
"2937","245","4",0,50400000,"normal"
"2938","173","4",0,50400000,"breakpoint"
"2939","149","4",0,50400000,"normal"
"2940","114","4",0,50400000,"normal"
"2941","310","4",0,50400000,"normal"
"2942","91","4",0,50400000,"normal"
"2943","191","4",0,50400000,"normal"
"2944","188","4",0,50400000,"normal"
"2945","503","4",0,50400000,"normal"
"2946","40","4",0,50400000,"normal"
"2947","94","4",0,50400000,"breakpoint"
"2948","248","4",0,50400000,"normal"
"2949","168","4",0,50400000,"normal"
"2950","234","4",0,50400000,"breakpoint"
"2951","201","4",0,50400000,"normal"
"2952","20","4",0,50400000,"normal"
"2953","220","4",0,50400000,"normal"
"2954","593","4",0,50400000,"normal"
"2955","594","4",0,50400000,"normal"
"2956","194","4",0,50400000,"breakpoint"
"2957","209","4",0,50400000,"normal"
"2958","268","4",0,50400000,"normal"
"2959","598","4",0,50400000,"normal"
"2960","364","4",0,50400000,"breakpoint"
"2961","352","4",0,50400000,"normal"
"2962","555","4",0,50400000,"normal"
"2963","592","4",0,50400000,"normal"
"2964","247","4",0,50400000,"breakpoint"
"2965","38","4",0,50400000,"normal"
"2966","162","4",0,50400000,"normal"
"2967","115","4",0,50400000,"breakpoint"
"2968","155","4",0,50400000,"normal"
"2969","39","4",0,50400000,"normal"
"2970","29","4",0,50400000,"normal"
"2971","103","4",0,50400000,"normal"
"2972","161","4",0,50400000,"normal"
"2973","233","4",0,50400000,"normal"
"2974","329","4",0,50400000,"normal"
"2975","260","4",0,50400000,"normal"
"2976","504","4",0,50400000,"normal"
"2977","104","4",0,50400000,"normal"
"2978","356","4",0,50400000,"normal"
"2979","226","4",0,50400000,"normal"
"2980","68","4",0,50400000,"normal"
"2981","228","4",0,50400000,"normal"
"2982","7","4",0,50400000,"normal"
"2983","2","4",0,50400000,"normal"
"2984","257","4",0,50400000,"normal"
"2985","275","4",0,50400000,"normal"
"2986","135","4",0,50400000,"normal"
"2987","320","4",0,50400000,"normal"
"2988","41","4",0,50400000,"normal"
"2989","538","4",0,50400000,"normal"
"2990","396","4",0,50400000,"normal"
"2991","298","4",0,50400000,"normal"
"2992","520","4",0,50400000,"normal"
"2993","533","4",0,50400000,"normal"
"2994","483","4",0,50400000,"normal"
"2995","485","4",0,50400000,"normal"
"2996","339","4",0,50400000,"normal"
"2997","558","4",0,50400000,"normal"
"2998","77","4",0,50400000,"normal"
"2999","258","4",0,50400000,"normal"
"3000","4","4",0,50400000,"breakpoint"
"3001","331","4",0,50400000,"breakpoint"
"3002","27","4",0,50400000,"normal"
"3003","119","4",0,50400000,"normal"
"3004","123","4",0,50400000,"breakpoint"
"3005","102","4",0,50400000,"normal"
"3006","131","4",0,50400000,"normal"
"3007","172","4",0,50400000,"breakpoint"
"3008","28","4",0,50400000,"normal"
"3009","599","4",0,50400000,"breakpoint"
"3010","216","4",0,50400000,"normal"
"3011","316","4",0,50400000,"breakpoint"
"3012","441","4",0,50400000,"normal"
"3013","474","4",0,50400000,"normal"
"3014","591","4",0,50400000,"normal"
"3015","202","4",0,50400000,"breakpoint"
"3016","482","4",0,50400000,"normal"
"3017","419","4",0,50400000,"breakpoint"
"3018","508","4",0,50400000,"normal"
"3019","495","4",0,50400000,"normal"
"3020","479","4",0,50400000,"normal"
"3021","30","4",0,50400000,"normal"
"3022","217","4",0,50400000,"normal"
"3023","136","4",0,50400000,"normal"
"3024","6","4",0,50400000,"normal"
"3025","175","4",0,50400000,"normal"
"3026","124","4",0,50400000,"normal"
"3027","325","4",0,50400000,"normal"
"3028","213","4",0,50400000,"normal"
"3029","333","4",0,50400000,"normal"
"3030","393","4",0,50400000,"normal"
"3031","148","4",0,50400000,"normal"
"3032","402","4",0,50400000,"normal"
"3033","521","4",0,50400000,"normal"
"3034","590","4",0,50400000,"normal"
"3035","342","4",0,50400000,"normal"
"3036","195","4",0,50400000,"normal"
"3037","326","4",0,50400000,"normal"
"3038","550","4",0,50400000,"normal"
"3039","363","4",0,50400000,"normal"
"3040","473","4",0,50400000,"normal"
"3041","313","4",0,50400000,"normal"
"3042","561","4",0,50400000,"normal"
"3043","553","4",0,50400000,"normal"
"3044","84","4",0,50400000,"normal"
"3045","180","4",0,50400000,"normal"
"3046","52","4",0,50400000,"normal"
"3047","388","4",0,50400000,"normal"
"3048","185","4",0,50400000,"normal"
"3049","224","4",0,50400000,"breakpoint"
"3051","493","4",0,50400000,"normal"
"3052","547","4",0,50400000,"normal"
"3053","294","4",0,50400000,"normal"
"3054","394","4",0,50400000,"normal"
"3055","375","4",0,50400000,"breakpoint"
"3056","380","4",0,50400000,"normal"
"3057","548","4",0,50400000,"normal"
"3058","297","4",0,50400000,"normal"
"3059","588","4",0,50400000,"normal"
"3060","410","4",0,50400000,"normal"
"3061","227","4",0,50400000,"breakpoint"
"3062","192","4",0,50400000,"normal"
"3063","362","4",0,50400000,"normal"
"3064","317","4",0,50400000,"normal"
"3065","351","4",0,50400000,"normal"
"3066","60","4",0,50400000,"normal"
"3067","349","4",0,50400000,"normal"
"3068","420","4",0,50400000,"normal"
"3069","17","4",0,50400000,"normal"
"3070","89","4",0,50400000,"normal"
"3071","546","4",0,50400000,"normal"
"3072","544","4",0,50400000,"normal"
"3073","183","4",0,50400000,"normal"
"3074","522","4",0,50400000,"breakpoint"
"3075","545","4",0,50400000,"normal"
"3076","254","4",0,50400000,"normal"
"3077","412","4",0,50400000,"breakpoint"
"3078","190","4",0,50400000,"breakpoint"
"3079","513","4",0,50400000,"normal"
"3080","385","4",0,50400000,"normal"
"3081","309","4",0,50400000,"normal"
"3082","475","4",0,50400000,"normal"
"3083","491","4",0,50400000,"normal"
"3084","86","4",0,50400000,"normal"
"3085","83","4",0,50400000,"normal"
"3086","110","4",0,50400000,"normal"
"3087","146","4",0,50400000,"normal"
"3088","82","4",0,50400000,"normal"
"3089","65","4",0,50400000,"normal"
"3090","76","4",0,50400000,"normal"
"3091","184","4",0,50400000,"normal"
"3092","151","4",0,50400000,"normal"
"3093","116","4",0,50400000,"normal"
"3094","73","4",0,50400000,"normal"
"3095","384","4",0,50400000,"normal"
"3096","58","4",0,50400000,"normal"
"3097","203","4",0,50400000,"normal"
"3098","152","4",0,50400000,"normal"
"3099","156","4",0,50400000,"normal"
"3100","222","4",0,50400000,"normal"
"3101","138","4",0,50400000,"normal"
"3102","35","4",0,50400000,"normal"
"3103","107","4",0,50400000,"normal"
"3104","264","4",0,50400000,"normal"
"3105","286","4",0,50400000,"normal"
"3106","197","4",0,50400000,"normal"
"3107","187","4",0,50400000,"normal"
"3108","444","4",0,50400000,"normal"
"3109","265","4",0,50400000,"normal"
"3111","295","4",0,50400000,"normal"
"3112","389","4",0,50400000,"normal"
"3113","269","4",0,50400000,"normal"
"3114","230","4",0,50400000,"normal"
"3115","96","4",0,50400000,"normal"
"3116","11","4",0,50400000,"breakpoint"
"3117","87","4",0,50400000,"normal"
"3118","63","4",0,50400000,"normal"
"3119","109","4",0,50400000,"normal"
"3120","276","4",0,50400000,"normal"
"3121","499","4",0,50400000,"normal"
"3122","318","4",0,50400000,"normal"
"3123","181","4",0,50400000,"normal"
"3124","433","4",0,50400000,"normal"
"3125","454","4",0,50400000,"normal"
"3126","328","4",0,50400000,"normal"
"3127","603","4",0,50400000,"breakpoint"
"3128","417","4",0,50400000,"breakpoint"
"3129","311","4",0,50400000,"normal"
"3130","56","4",0,50400000,"normal"
"3131","307","4",0,50400000,"normal"
"3132","387","4",0,50400000,"normal"
"3133","108","4",0,50400000,"normal"
"3135","79","4",0,50400000,"normal"
"3136","253","4",0,50400000,"normal"
"3137","164","4",0,50400000,"normal"
"3138","421","4",0,50400000,"normal"
"3139","153","4",0,50400000,"breakpoint"
"3140","167","4",0,50400000,"breakpoint"
"3141","22","4",0,50400000,"normal"
"3142","67","4",0,50400000,"normal"
"3143","382","4",0,50400000,"normal"
"3144","367","4",0,50400000,"normal"
"3145","126","4",0,50400000,"normal"
"3146","345","4",0,50400000,"normal"
"3147","55","4",0,50400000,"normal"
"3148","36","4",0,50400000,"normal"
"3149","31","4",0,50400000,"normal"
"3150","80","4",0,50400000,"normal"
"3151","376","4",0,50400000,"normal"
"3152","160","4",0,50400000,"normal"
"3153","231","4",0,50400000,"normal"
"3154","23","4",0,50400000,"normal"
"3155","279","4",0,50400000,"normal"
"3156","281","4",0,50400000,"normal"
"3157","271","4",0,50400000,"normal"
"3158","334","4",0,50400000,"normal"
"3159","381","4",0,50400000,"normal"
"3160","490","4",0,50400000,"normal"
"3161","98","4",0,50400000,"normal"
"3162","377","4",0,50400000,"normal"
"3163","501","4",0,50400000,"normal"
"3164","407","4",0,50400000,"normal"
"3165","472","4",0,50400000,"normal"
"3166","361","4",0,50400000,"normal"
"3167","511","4",0,50400000,"normal"
"3168","569","4",0,50400000,"normal"
"3169","570","4",0,50400000,"normal"
"3170","564","4",0,50400000,"normal"
"3171","584","4",0,50400000,"normal"
"3172","510","4",0,50400000,"normal"
"3173","566","4",0,50400000,"normal"
"3174","405","4",0,50400000,"normal"
"3175","237","4",0,50400000,"normal"
"3176","125","4",0,50400000,"normal"
"3177","105","4",0,50400000,"normal"
"3178","568","4",0,50400000,"normal"
"3179","578","4",0,50400000,"normal"
"3180","484","4",0,50400000,"normal"
"3181","565","4",0,50400000,"normal"
"3182","340","4",0,50400000,"normal"
"3183","601","4",0,50400000,"normal"
"3184","225","4",0,50400000,"normal"
"3185","344","4",0,50400000,"normal"
"3186","512","4",0,50400000,"normal"
"3187","575","4",0,50400000,"normal"
"3188","486","4",0,50400000,"normal"
"3189","306","4",0,50400000,"normal"
"3190","437","4",0,50400000,"normal"
"3191","450","4",0,50400000,"normal"
"3192","434","4",0,50400000,"normal"
"3193","200","4",0,50400000,"normal"
"3194","288","4",0,50400000,"normal"
"3195","469","4",0,50400000,"normal"
"3196","272","4",0,50400000,"normal"
"3197","463","4",0,50400000,"normal"
"3198","439","4",0,50400000,"normal"
"3199","335","4",0,50400000,"normal"
"3200","453","4",0,50400000,"normal"
"3201","494","4",0,50400000,"normal"
"3202","581","4",0,50400000,"normal"
"3203","585","4",0,50400000,"normal"
"3204","580","4",0,50400000,"normal"
"3205","577","4",0,50400000,"normal"
"3206","386","4",0,50400000,"normal"
"3207","563","4",0,50400000,"normal"
"3208","343","4",0,50400000,"normal"
"3209","398","4",0,50400000,"normal"
"3210","579","4",0,50400000,"normal"
"3211","392","4",0,50400000,"normal"
"3212","416","4",0,50400000,"normal"
"3213","480","4",0,50400000,"normal"
"3214","354","4",0,50400000,"normal"
"3215","347","4",0,50400000,"normal"
"3216","573","4",0,50400000,"normal"
"3217","157","4",0,50400000,"normal"
"3218","422","4",0,50400000,"normal"
"3219","571","4",0,50400000,"normal"
"3220","341","4",0,50400000,"normal"
"3221","582","4",0,50400000,"normal"
"3222","357","4",0,50400000,"normal"
"3223","589","4",0,50400000,"normal"
"3224","489","4",0,50400000,"normal"
"3225","506","4",0,50400000,"normal"
"3226","452","4",0,50400000,"normal"
"3227","406","4",0,50400000,"normal"
"3228","350","4",0,50400000,"normal"
"3229","33","4",0,50400000,"normal"
"3230","75","4",0,50400000,"normal"
"3231","64","4",0,50400000,"normal"
"3232","496","4",0,50400000,"normal"
"3233","587","4",0,50400000,"normal"
"3234","586","4",0,50400000,"normal"
"3235","457","4",0,50400000,"normal"
"3236","464","4",0,50400000,"normal"
"3237","88","4",0,50400000,"normal"
"3238","1","4",0,50400000,"normal"
"3239","273","4",0,50400000,"normal"
"3240","431","4",0,50400000,"normal"
"3241","61","4",0,50400000,"normal"
"3242","159","4",0,50400000,"normal"
"3243","470","4",0,50400000,"normal"
"3244","516","4",0,50400000,"normal"
"3245","505","4",0,50400000,"normal"
"3246","111","4",0,50400000,"normal"
"3247","53","4",0,50400000,"normal"
"3248","47","4",0,50400000,"normal"
"3249","129","4",0,50400000,"normal"
"3250","69","4",0,50400000,"normal"
"3251","120","4",0,50400000,"normal"
"3252","256","4",0,50400000,"normal"
"3253","42","4",0,50400000,"normal"
"3254","403","4",0,50400000,"normal"
"3255","383","4",0,50400000,"normal"
"3256","509","4",0,50400000,"normal"
"3257","236","4",0,50400000,"normal"
"3258","572","4",0,50400000,"normal"
"3259","409","4",0,50400000,"normal"
"3260","337","4",0,50400000,"normal"
"3261","348","4",0,50400000,"normal"
"3262","583","4",0,50400000,"normal"
"3263","395","4",0,50400000,"normal"
"3264","423","4",0,50400000,"normal"
"3265","196","4",0,50400000,"normal"
"3266","218","4",0,50400000,"normal"
"3267","205","4",0,50400000,"normal"
"3268","166","4",0,50400000,"normal"
"3269","468","4",0,50400000,"normal"
"3270","353","4",0,50400000,"normal"
"3271","576","4",0,50400000,"normal"
"3272","602","4",0,50400000,"normal"
"3273","476","4",0,50400000,"normal"
"3274","574","4",0,50400000,"normal"
"3275","567","4",0,50400000,"normal"
"3276","424","4",0,50400000,"normal"
"3277","507","4",0,50400000,"normal"
"3278","519","4",0,50400000,"normal"
"3279","206","4",0,50400000,"normal"
"3280","154","4",0,50400000,"normal"
"3281","141","4",0,50400000,"normal"
"3282","72","4",0,50400000,"normal"
"3283","54","4",0,50400000,"breakpoint"
"3284","127","4",0,50400000,"breakpoint"
"3285","212","4",0,50400000,"normal"
"3286","327","4",0,50400000,"normal"
"3287","440","4",0,50400000,"normal"
"3288","324","4",0,50400000,"normal"
"3289","429","4",0,50400000,"normal"
"3290","9","4",0,50400000,"normal"
"3291","261","4",0,50400000,"normal"
"3292","252","4",0,50400000,"breakpoint"
"3293","336","4",0,50400000,"normal"
"3294","446","4",0,50400000,"normal"
"3295","244","4",0,50400000,"normal"
"3296","371","4",0,50400000,"normal"
"3297","144","4",0,50400000,"normal"
"3298","378","4",0,50400000,"normal"
"3299","51","4",0,50400000,"normal"
"3300","13","4",0,50400000,"normal"
"3301","45","4",0,50400000,"normal"
"3302","32","4",0,50400000,"normal"
"3303","74","4",0,50400000,"normal"
"3304","21","4",0,50400000,"normal"
"3305","78","4",0,50400000,"normal"
"3306","142","4",0,50400000,"normal"
"3307","93","4",0,50400000,"normal"
"3308","19","4",0,50400000,"normal"
"3309","223","4",0,50400000,"normal"
"3310","255","4",0,50400000,"normal"
"3311","321","4",0,50400000,"normal"
"3312","278","4",0,50400000,"normal"
"3313","246","4",0,50400000,"normal"
"3314","448","4",0,50400000,"normal"
"3315","373","4",0,50400000,"normal"
"3316","427","4",0,50400000,"normal"
"3317","163","4",0,50400000,"normal"
"3318","447","4",0,50400000,"normal"
"3319","177","4",0,50400000,"normal"
"3320","442","4",0,50400000,"normal"
"3321","428","4",0,50400000,"normal"
"3322","456","4",0,50400000,"normal"
"3323","443","4",0,50400000,"normal"
"3324","430","4",0,50400000,"normal"
"3325","171","4",0,50400000,"normal"
"3326","240","4",0,50400000,"normal"
"3327","263","4",0,50400000,"normal"
"3328","241","4",0,50400000,"normal"
"3329","259","4",0,50400000,"normal"
"3330","432","4",0,50400000,"normal"
"3331","221","4",0,50400000,"normal"
"3332","176","4",0,50400000,"normal"
"3333","285","4",0,50400000,"normal"
"3334","266","4",0,50400000,"normal"
"3335","471","4",0,50400000,"normal"
"3336","465","4",0,50400000,"normal"
"3337","322","4",0,50400000,"normal"
"3338","435","4",0,50400000,"normal"
"3339","365","4",0,50400000,"normal"
"3340","466","4",0,50400000,"normal"
"3341","462","4",0,50400000,"normal"
"3342","243","4",0,50400000,"normal"
"3343","315","4",0,50400000,"normal"
"3344","37","4",0,50400000,"normal"
"3345","552","4",0,50400000,"normal"
"3346","408","4",0,50400000,"normal"
"3347","556","4",0,50400000,"normal"
"3348","414","4",0,50400000,"normal"
"3349","539","4",0,50400000,"normal"
"3350","532","4",0,50400000,"normal"
"3351","296","4",0,50400000,"normal"
"3352","399","4",0,50400000,"normal"
"3353","346","4",0,50400000,"normal"
"3354","554","4",0,50400000,"normal"
"3355","401","4",0,50400000,"normal"
"3356","540","4",0,50400000,"normal"
"3357","359","4",0,50400000,"normal"
"3358","597","4",0,50400000,"normal"
"3359","358","4",0,50400000,"normal"
"3360","525","4",0,50400000,"normal"
"3361","530","4",0,50400000,"normal"
"3362","170","4",0,50400000,"normal"
"3363","186","4",0,50400000,"normal"
"3364","542","4",0,50400000,"normal"
"3365","391","4",0,50400000,"normal"
"3366","528","4",0,50400000,"normal"
"3367","478","4",0,50400000,"normal"
"3368","178","4",0,50400000,"normal"
"3369","165","4",0,50400000,"normal"
"3370","251","4",0,50400000,"normal"
"3371","319","4",0,50400000,"normal"
"3372","451","4",0,50400000,"normal"
"3374","529","4",0,50400000,"normal"
"3375","411","4",0,50400000,"normal"
"3376","531","4",0,50400000,"normal"
"3377","229","4",0,50400000,"normal"
"3378","560","4",0,50400000,"normal"
"3379","527","4",0,50400000,"normal"
"3380","523","4",0,50400000,"normal"
"3382","477","4",0,50400000,"normal"
"3383","418","4",0,50400000,"normal"
"3384","413","4",0,50400000,"normal"
"3385","535","4",0,50400000,"normal"
"3386","557","4",0,50400000,"normal"
"3387","596","4",0,50400000,"normal"
"3388","481","4",0,50400000,"normal"
"3389","541","4",0,50400000,"normal"
"3390","534","4",0,50400000,"normal"
"3391","537","4",0,50400000,"normal"
"3392","397","4",0,50400000,"normal"
"3393","526","4",0,50400000,"normal"
"3394","536","4",0,50400000,"normal"
"3395","122","4",0,50400000,"normal"
"3396","559","4",0,50400000,"normal"
"3397","338","4",0,50400000,"normal"
"3398","551","4",0,50400000,"normal"
"3399","543","4",0,50400000,"normal"
"3400","524","4",0,50400000,"normal"
"3401","390","4",0,50400000,"normal"
"3402","308","4",0,50400000,"normal"
"3403","355","4",0,50400000,"normal"
"3404","415","4",0,50400000,"normal"
"3405","515","4",0,50400000,"normal"
"3406","284","4",0,50400000,"normal"
"3407","143","4",0,50400000,"normal"
"3408","134","4",0,50400000,"normal"
"3409","262","4",0,50400000,"normal"
"3410","25","4",0,50400000,"normal"
"3411","118","4",0,50400000,"normal"
"3412","49","4",0,50400000,"normal"
"3413","140","4",0,50400000,"normal"
"3414","97","4",0,50400000,"normal"
"3415","239","4",0,50400000,"normal"
"3416","85","4",0,50400000,"normal"
"3417","169","4",0,50400000,"normal"
"3418","498","4",0,50400000,"normal"
"3419","26","4",0,50400000,"normal"
"3420","312","4",0,50400000,"normal"
"3421","137","4",0,50400000,"normal"
"3422","360","4",0,50400000,"normal"
"3423","130","4",0,50400000,"normal"
"3424","139","4",0,50400000,"normal"
"3425","95","4",0,50400000,"normal"
"3426","132","4",0,50400000,"normal"
"3427","34","4",0,50400000,"normal"
"3428","43","4",0,50400000,"normal"
"3429","16","4",0,50400000,"normal"
"3430","158","4",0,50400000,"normal"
"3431","492","4",0,50400000,"normal"
"3432","283","4",0,50400000,"normal"
"3433","70","4",0,50400000,"normal"
"3434","458","4",0,50400000,"normal"
"3435","455","4",0,50400000,"normal"
"3436","459","4",0,50400000,"normal"
"3437","460","4",0,50400000,"normal"
"3438","449","4",0,50400000,"normal"
"3439","242","4",0,50400000,"normal"
"3440","438","4",0,50400000,"normal"
"3441","425","4",0,50400000,"normal"
"3442","62","4",0,50400000,"normal"
"3443","445","4",0,50400000,"normal"
"3444","193","4",0,50400000,"normal"
"3445","99","4",0,50400000,"normal"
"3446","48","4",0,50400000,"normal"
